Name,RedBr,GreenBr,BlueBr
1168ef93-f0de-41f3-b1dc-9c181c361912.jpg,229.38,176.56,176.79
1169c008-a105-4a4d-9fcf-65c16000b24e.jpg,175.25,127.39,136.87
116a60c8-ae17-4e77-988f-d1b2044ed41b.jpg,217.61,137.59,145.74
116b0094-e9b6-4c62-b286-11cd37430ff5.jpg,226.61,187.21,173.49
116bb334-1764-44ee-bb64-7af71875997d.jpg,235.71,187.88,183.16
116bdc6e-702d-4557-bcd6-9db506073c76.jpg,222.89,188.92,174.12
116c675c-65bd-491f-a427-a9e0f4e92ff9.jpg,184.39,128.85,116.73
116c80e9-2823-4bb0-b568-1edb9d0a4353.jpg,195.76,126.03,114.2
116c8ea9-5114-4db6-b09f-b92d9bbb1b26.jpg,134.59,94.23,98.5
116cb5f0-276e-449b-ba35-738a6b8fd810.jpg,212.36,171.41,156.63
116cd8a2-539a-4859-895d-9b4925d1a6b0.jpg,227.46,183.26,154.02
116d757c-542b-41c4-adf8-0f961feb09bb.jpg,227.18,159.65,137.25
116da9fa-25e0-4460-9fbd-fd324d6cc01b.jpg,199.64,166.35,148.18
116db180-629d-49d3-99b7-203129e75718.jpg,195.55,142.57,132.44
116dbeb3-01f2-44bb-9627-7ccef166c531.jpg,208.81,155.11,155.94
116dfeb6-84ec-441f-bdaa-87113546707d.jpg,111.53,69.96,59.75
116ef900-abf8-4920-9dd9-67e255d75f7b.jpg,236.55,173.75,161.16
117016b3-558f-43db-964f-694ffc204045.jpg,188.07,158.57,155.98
1170605f-58db-4722-81af-0d747077abaf.jpg,230.91,172.45,177.26
1170dcba-4682-4ad3-8ae6-358bc66c6740.jpg,219.43,173.99,161.55
11713b67-9338-402a-8762-9688e3356faf.jpg,228.42,183.71,160.56
1171a741-14a9-4887-b09a-3a9e16a5655e.jpg,222.96,165.45,168.24
1171ab09-fba0-467b-a862-d84faf565727.jpg,139.27,86.69,85.65
1171c6d1-e087-46dd-bf24-d74e98615666.jpg,147.79,105.44,93.72
11726fb1-1ede-48b0-aa5a-d3fb275903b4.jpg,125.68,97.19,99.57
11728bf0-487d-40c0-b1b2-e4b7a8c16716.jpg,215.67,165.08,145.1
117298a1-a791-4fd5-a595-3fddd0fc865a.jpg,196.65,158.55,168.39
11729d2d-aea1-4a41-9a81-64564a6f30f3.jpg,116.49,80.97,72.14
1172ddf5-4ddd-4187-9469-aa1eab9ae834.jpg,209.71,143,156.37
11734257-080a-4c33-a60d-1755edf6f16c.jpg,146.07,116.76,118.13
1173a0fb-e5af-4149-bfca-f6f6ccea6969.jpg,194.25,153.01,129.02
1174873e-ccfa-4e35-ae03-1506e748bc84.jpg,0,0,0
1174ee0e-be3e-489e-a30b-cb9ea0991068.jpg,196.49,147.35,156.13
11752c09-3683-4fcc-ae82-eef1bda5f3d3.jpg,208.4,151.03,150.02
117587e6-bce4-4c83-ab47-49eb4f113701.jpg,212.98,177.84,150.46
1175abc9-838a-4b67-8865-8b077559f47d.jpg,216.2,161.21,170.98
1175bc16-5790-4ed8-8167-c463b022a77b.jpg,203.35,153.48,155.26
1175e3d2-57e5-48c9-8abf-b2c1b2f10e3e.jpg,199.94,158.8,134.94
1176030f-65cf-40f8-a354-30e7ffcd5675.jpg,235.08,175.74,176.73
11768425-b6a9-4f20-9334-e5f30420571b.jpg,187.54,144.4,134.28
117689d1-335b-4f84-b72e-5e961258866b.jpg,203.38,163.15,160.35
11776521-6d0e-43bf-8deb-e861f3911353.jpg,184.16,135.67,131.38
1177a5c9-8aec-4c45-afbf-c7def1330db2.jpg,178.41,118.12,102.59
1178e04e-724d-40bb-ac51-2305817448f7.jpg,162.78,126.07,105.52
117a4a77-4688-480b-b9eb-2317f1567039.jpg,211.52,156.94,168.02
117a79f4-a8e1-4415-b761-6812c2a262fa.jpg,180.74,159.66,143.82
117a8432-457f-4ff5-a087-ecfdcb0552ac.jpg,205.93,154.83,144.97
117ac4c0-e8c7-4d5e-a7f6-f02d8e430e53.jpg,157.69,128.05,109.42
117b6301-b882-4283-aa8c-a129f955664e.jpg,182.18,138.72,134.76
117bad87-19d3-4876-ad7c-bc6ce5369590.jpg,183.64,123.9,106.8
117bd310-ade1-43cc-9d13-41fe9e89327d.jpg,198.84,145.54,137.71
117c9f23-2666-470d-a076-f76b34095063.jpg,231.03,192.88,202.62
117d3f44-a5e6-4b9d-b490-349e4032d66f.jpg,198.91,130.81,114.52
117d914f-825a-43bb-ab97-115b3a175216.jpg,146.13,112.72,105.74
117e0ed3-4fa6-4759-967b-ef68be88c424.jpg,189.23,150.42,145.01
117e2ed2-a53a-4f2d-894c-2cf12fb9a6ef.jpg,174.74,131.39,137.16
117e3428-9992-45b5-a212-88d6ff7ff03f.jpg,196.76,161.79,162.13
117e493d-d627-4f85-b68d-f02fb513a193.jpg,212.98,176.98,166.61
117e9755-17e6-46cc-b486-070e34a9ab76.jpg,0,0,0
117f12d0-46d4-4a1b-85c2-15725b7e05d6.jpg,157.56,106.29,93.23
117f4722-f619-4d2d-b1f4-1b0bb7ca8270.jpg,204.22,149.26,156.51
117f619e-f5bc-410d-b1d9-77b970c62656.jpg,194.38,162.22,161.39
117f6d10-2523-4a94-97e8-029f70c889b9.jpg,193.33,139.08,143.74
117ffb7d-aba8-45b1-bbef-ab46e294ee8c.jpg,206.87,152.97,158.54
11804763-84b4-4279-b60e-3f431f8642d8.jpg,108.91,72.37,72.82
11808d0a-e336-4882-a76e-7348552e449e.jpg,225.77,155.86,143.1
11813dde-770f-4c88-8871-82d5c54b0c45.jpg,238,167.5,156.85
1181a8db-fb00-4b2f-855a-4684330d8d6a.jpg,131.57,97.36,91.68
11822dfe-92f3-432d-bf9b-1c922b78484c.jpg,189.91,133.39,119.23
11829f7d-5549-4f53-8b71-2761545d8a97.jpg,196.28,159.46,153.03
1182dee8-af31-4f7d-9154-0e0b389fce79.jpg,213.03,189.01,182.81
1182f249-6b48-4983-869e-aebad02536e3.jpg,193.95,149.43,135.94
1183126e-089f-4486-a278-772598a1ed2d.jpg,188.65,135.93,136.26
1183f9d0-3ed2-4cbb-b6c3-a644106905ab.jpg,158.34,127.13,116.65
118452bc-3958-46fb-9bf0-5c26f6574e8c.jpg,162.2,119.75,117.29
1184683c-c75d-46d6-aa7b-64e6f1cdcc91.jpg,145.58,117.84,111.76
11847feb-9068-4c15-bdd6-4cd7806b068c.jpg,168.2,123.87,117.73
1184f3f3-b9aa-4c83-acd0-2485cae5034f.jpg,170.62,122.3,116.43
118583a2-c1fc-43f0-aec5-2d6d48fbe2f9.jpg,201.23,173.68,156.35
118589b6-8bf5-4433-8a6c-79827cdc8f70.jpg,187.61,137.65,139.18
1185cf0f-0378-416d-909e-31ea050c2803.jpg,205.07,147.5,137.95
11869344-992f-4c51-956b-8c194361a5f3.jpg,160.68,114.99,113.1
1186cd53-8d3b-43b0-bcb3-868502ef4e12.jpg,194.81,142.6,144.86
1187e4ce-bddd-4fdb-a562-fa54c497e81c.jpg,206.03,146.15,113.33
11882a42-a9e5-43f0-a4ba-5fa6a9c4ead4.jpg,215.15,172.07,181.24
1188a48c-dbdf-4929-9aed-ce6845a753b7.jpg,214.22,164.35,174.36
1188d912-a9e2-427e-a687-62ee13992376.jpg,224.19,169.5,164.1
11897f7e-b615-430e-959e-40cdb34b9d16.jpg,171.7,112.61,105.34
11898430-0c16-4956-bfc3-7bf0f15a3023.jpg,201.47,139.07,117.43
118a0fc8-8fe2-43f0-aaed-43f4e5a86666.jpg,169.34,112.72,100.79
118b779d-0f7c-41c0-b3ec-863734d43f8f.jpg,149.88,123.82,112.6
118ba043-bf4e-4ef8-90d8-83b2acc321b2.jpg,152.77,128.21,125.59
118bc937-5152-4b9b-8b52-ff70d5123955.jpg,160.53,124.41,112.94
118c5271-77b3-4ab6-bc94-734ef284c1b4.jpg,129.08,127.16,124.77
118cf082-edff-4554-8745-0827687f546b.jpg,217.21,167.04,149.39
118de2a1-fa37-4444-8506-8d3dd9f45a0f.jpg,194.37,144.02,133.47
118efc68-a8c8-495f-b199-9b0fa172a16e.jpg,216.59,185.99,200.26
118f43c8-c2e8-4767-824d-0dac9cbdc51d.jpg,89.09,66.12,59.19
118fe21d-49de-4fe3-833a-449d0327aed6.jpg,149.96,116.26,112.07
11910160-7243-49c5-a03b-873c35a061a9.jpg,181,135.58,139.22
11910ba0-49e2-4321-9913-6661f61585d2.jpg,225.53,179.47,143.11
11910d2d-83f5-4dff-a615-271d171e4880.jpg,171.02,144.55,121.36
1191e7fb-134b-408d-9f15-0409face3767.jpg,216.97,151.95,167.85
1192c836-014d-4227-b3d3-44a82dfa1834.jpg,194.85,148.69,138.79
119387b5-74f8-4dd7-bdf8-301a63b1e0e9.jpg,188.15,152.22,138.13
119547b8-5334-45e3-a9cb-7692fb470752.jpg,189.88,145.87,154.2
119582eb-8d44-4fb7-b4b8-01417c04a853.jpg,215.88,186.31,182.31
1195f397-3351-4c35-9016-951b9c104f8d.jpg,220.36,180.49,167.78
119641c8-fde4-441b-9a9d-57aefe0a08b1.jpg,238.94,194.41,194.79
11976f39-6606-4bad-9068-7f28ff9081a1.jpg,179.8,159.18,154.68
1197c490-ba71-43c0-9732-46bb97c14ed6.jpg,174.96,111.84,106.96
1197e235-038f-4fea-a103-45f6d1578f7c.jpg,217.03,156.27,155.34
119835a6-b502-4106-8c31-22c908da63f8.jpg,157.61,111.72,101.79
1198400e-94db-4bd3-8e42-cdd5cff32d36.jpg,174.65,145.61,133.53
11987a0d-ec74-42fb-b22c-0da071c2ef84.jpg,145.08,111.74,117.2
1198f4a3-3dba-4521-83c0-7b2ec32c4329.jpg,200.73,135.46,134.23
119923ac-7e5b-49d6-9afe-036807a81978.jpg,170.76,129.48,115.67
11992c30-7ad9-4842-857f-d9315d835885.jpg,215.28,163.11,168.89
11999770-b858-45ab-8e50-bdbe33a25995.jpg,187.5,139.63,140.28
11999a19-9ef3-4b39-84ac-08df5cd55962.jpg,204.77,168.11,165.99
1199a7e2-3ffd-4781-8773-425e393b4921.jpg,238.08,175.03,172.87
1199b07d-a824-435d-bc9a-0519e2270ba9.jpg,153.08,130.94,119.52
119a30a9-c947-4a2e-8592-2d735d7725c9.jpg,211.04,169.7,162.15
119a30f0-2bb7-4abb-86dc-7b856e5b956c.jpg,162.57,137.96,127.45
119a9b37-fa97-402b-ae4b-b9c263f70019.jpg,175.46,130.96,133.11
119b0b17-e3b2-4589-807e-616a0b867749.jpg,195.06,157.8,145.76
119b491b-53c9-49e3-91e7-accfc28a5f6b.jpg,191.01,161.57,150.03
119c6000-a74f-458e-b1aa-161af0433add.jpg,206.42,155.19,133.37
119c65c1-06eb-47f3-a085-4bdd07ec8de9.jpg,204.06,145.03,153.65
119d21de-95cb-459f-8ff0-90c1e751c824.jpg,174.16,126.26,124.05
119ddffc-ead2-493c-8812-55b39b4f18f1.jpg,187.19,130.72,119.12
119e3b91-e878-481d-8003-4d11883c54f2.jpg,218.57,180.53,167.03
119e5ba6-b918-44b0-a977-69cce9aabe92.jpg,223.67,168.91,160.81
119e7eef-f7cb-4fb8-866b-f9cef5caf971.jpg,225.08,183.9,166.55
119eb8d0-877a-462e-9735-99cfbb95311f.jpg,210.18,149.66,148.99
119eeee6-58ea-415d-b0ea-b7d00b53c812.jpg,225.24,195.83,193.24
119f53a8-054c-4e71-993d-db76b834b74f.jpg,180.91,126.78,133.67
119fb82a-f40e-4472-add3-bff3620c936e.jpg,188.55,145.42,125.65
11a0243d-1e98-499d-9f1d-70c0ce1d75e7.jpg,205.5,155.14,146.28
11a0eb7d-0a63-45ea-b7e2-f664ac881835.jpg,209.11,183.97,161.75
11a12745-5de5-4dbb-8600-e32d28668165.jpg,146,113.4,88.98
11a21638-31e3-4c94-a959-d2bf347a0b9c.jpg,126.7,107.25,96.15
11a2953f-0598-457c-b41e-a0eaea16b613.jpg,221.12,165.83,150.02
11a343a5-e750-497d-af73-0d5f3e166936.jpg,181.45,118.51,111.98
11a3779c-30c3-463f-82c6-2408c37c8713.jpg,167.39,116.29,108.92
11a41d44-c515-4305-a0d0-5fe6290299cd.jpg,159.46,101.71,94.44
11a59986-6c89-406e-b54f-722293f12e06.jpg,185.45,133.85,139.88
11a5b248-b41c-4102-a74d-d6b6d6feba2d.jpg,152.85,127.27,134.88
11a83c73-36e5-4481-8d5d-398b5df26cc8.jpg,231.49,188.24,177.37
11a85204-59c2-4fd8-b72b-e8a9ac99572d.jpg,206.96,157.58,143.47
11a8873f-43e0-4561-afe0-0938e592a320.jpg,160.14,128.57,133.75
11aa422c-a3ca-452c-9f36-f7ade6848b4e.jpg,210.48,154.86,154.05
11aa96ca-231e-47ff-b8c0-e0815a71d5dd.jpg,195.64,153.25,157.72
11aaf460-6e24-4516-99e5-6d5bb1c66499.jpg,239.32,203.01,181.42
11abb29e-0503-4b2a-ab37-b07299821aee.jpg,145.09,125.65,119.91
11abdeca-9f35-4e09-aff5-fed8ed33b174.jpg,228.69,158.47,161.38
11ac13d7-a4db-4008-82cc-73f6d3f8be05.jpg,223.81,168.58,169.08
11adb692-5577-4984-b7e6-0a0c8b127ba9.jpg,147.16,100.96,100.97
11adc886-a560-4253-a4b5-63960817613d.jpg,166.68,111.7,92.91
11ade619-7186-4fdc-beb1-a8be23294b51.jpg,168.79,128.62,113.38
11adfee7-d83b-4d05-af29-a32c56cceb11.jpg,221.21,173.32,166.28
11ae3e54-2b14-4014-8941-5020b0497ea9.jpg,180.38,131.25,112.57
11af0598-eeb0-4242-93a1-01dbc66dafdb.jpg,154.55,130.59,125.46
11af31bf-429a-428e-8d94-8fb3c0471b34.jpg,193.6,144.25,132.39
11af9ed2-faab-4870-b959-690cdc21d40d.jpg,182.05,140.89,131.65
11b02643-8676-4942-b707-6b7b9901dbe8.jpg,135.02,102.4,81.65
11b0ee81-396e-4eb5-bb14-6f1042d3c31b.jpg,210.77,160.25,154.61
11b10e29-cb71-4bf3-aa3a-bde9336f2c88.jpg,205.27,152.06,150.11
11b16cec-53ac-4662-ab51-eac6faa13c28.jpg,206.92,147.53,167.51
11b19c51-5fb0-413a-8963-507a10a526c6.jpg,140.22,140.43,154.95
11b32a9f-48cb-4f32-81a7-db99aeed4ab0.jpg,147.12,92.74,92.69
11b38666-5e1f-4c2c-b8a7-045e1e60f407.jpg,214.34,168.52,153.62
11b3d26a-ce58-4825-92a8-e5f97037aa85.jpg,214.91,159.1,158.12
11b3df9d-2e8f-4143-9f9f-9ca56c8d4f68.jpg,225.32,164.66,164.74
11b454e0-cf34-44f8-a3d9-6d94a9d7acdc.jpg,152.66,118.07,115.13
11b45729-1b1e-495d-8b3b-ec7d1b3a5a72.jpg,189.07,135.32,123.78
11b476d5-ecab-4909-994f-7cf0437fd1ec.jpg,209.09,165.65,175.42
11b5d393-f977-46e8-839f-f53f03be12c3.jpg,198.06,132.92,142.27
11b6dd33-11ca-4578-8937-1718c53851f9.jpg,217.82,148.39,133.99
11b6e331-7f3e-4757-828d-b34d599407ff.jpg,174.55,132.36,129.36
11b727ee-c5ef-430a-bb19-515456b658f5.jpg,171.15,148.65,144.49
11b7884c-a97c-47eb-85c7-211b6d6f22b1.jpg,211.77,169.93,181.52
11b85842-80ad-40ee-a988-deb901b2961e.jpg,133.27,86.94,79.54
11b8fd98-87ea-42d4-8e45-f1a57768bfec.jpg,208.22,167.96,157.47
11b9ebb7-5482-487b-b792-59bdf983b606.jpg,222.9,180.33,162.22
11ba2703-1942-463d-9473-8bea40afb6fc.jpg,170.9,141.92,135.98
11ba6fe2-f6fb-4e18-9f91-c2b603e2647d.jpg,201.07,150.86,138.68
11ba7862-c965-4416-a458-f1496a79325d.jpg,204.29,164.47,139.95
11ba9180-122e-477a-9966-a000aa43306b.jpg,211.43,147.12,137.72
11badc96-6c98-4db4-a85d-c642061453b1.jpg,228.33,179.78,166.82
11bb1367-6c2b-4e43-a6f3-78d1575642ff.jpg,164.94,119.83,115.49
11bb2ed8-c3c4-4f46-90e4-d098a85a36c7.jpg,185.63,150.55,152.66
11bcde40-7e10-451c-a8fd-abc0f2492855.jpg,165.44,137.59,124.86
11bcef46-3899-4f0a-8aef-50d46c24f971.jpg,0,0,0
11bd03cc-f4a7-434c-9919-f823087db0f2.jpg,207.82,146.51,131.91
11bda5cd-8ae8-4beb-b65f-362e42125293.jpg,177.05,127.25,117.46
11be4c00-5502-4c70-a6f3-71eb1619d429.jpg,223.55,165.21,146.47
11bec9da-65c7-43bc-a68e-66661f030613.jpg,162.15,141.45,132.09
11bffdf5-6ae6-411c-8430-1c9e37ceca80.jpg,209.06,157.75,140.72
11c0ebc3-e275-467d-aef4-42783d102381.jpg,172.28,137.39,120.55
11c15082-e099-427c-b89d-0491ec9ae2fb.jpg,221.4,163.01,131.8
11c18580-d90e-4509-88a1-d57b8507bd1f.jpg,215.13,185.05,171.53
11c2c7a8-97cb-4952-8696-e174f2c641f8.jpg,207.44,149.57,130.23
11c2f481-36e0-4594-b050-b9f601f0ac50.jpg,188.4,147.53,128.47
11c33a6a-9f31-4ae2-a4c9-6c0352e6125a.jpg,180.28,154.26,146.97
11c4b1b0-4d01-44ff-a4d4-405867565eb3.jpg,184.33,150.22,131.19
11c52d17-9de0-44e4-a4e2-4189589ba21b.jpg,0,0,0
11c5b86c-d375-4590-a3d7-3f60be28a807.jpg,183.78,109.16,87.9
11c5ee04-8dc7-4bd8-a23a-1ec956d7167f.jpg,170.27,120.96,114.25
11c6003f-4e30-4380-a5b5-46b1694515f1.jpg,200.41,161.65,131.09
11c65ffc-61ec-46cf-b83f-2e7215f88fb1.jpg,206.87,158.08,166.76
11c69c62-1060-4ed0-b95b-8882e0a7a9c3.jpg,225,171.44,169.59
11c6b052-209c-4a4a-a3f4-c81b778283b2.jpg,190.9,146.5,138.68
11c6db1f-910b-47cf-bc5a-c2fc3581bbf8.jpg,173.67,135.93,112.7
11c6ffd7-7d1e-45f6-b96e-1d0403edf598.jpg,231.84,191.54,191.97
11c76fd9-9edc-4e67-9739-002e021e898d.jpg,146.66,105.69,96.67
11c81150-5abe-4fe9-ad38-437d8391fe3d.jpg,180.31,136.36,134.19
11c85b46-68d2-4bea-bd56-c50317cec2bb.jpg,230.88,187.9,189.82
11c90f98-4f0c-4cb3-b984-3c4a3c6c1ae3.jpg,207.14,160.55,141.31
11c96ff9-9650-4069-ba54-cc3fa73219b0.jpg,218.62,169.13,186.38
11c97587-c0e5-4fda-863c-299eadc4cdc6.jpg,202.02,154.64,156.75
11ca86ce-4f90-4857-aebb-ec5d4fa41dca.jpg,165.02,104.82,77.72
11cabc93-0189-41c9-849a-963f7d4348c7.jpg,198.36,146.18,146.11
11cacee9-80cf-4a22-9580-3e18239835f2.jpg,115.81,72.34,73.16
11caec9b-9ba2-49b0-ba42-94221b4d3bc0.jpg,188.21,143.21,141.65
11cb2a9f-8a94-46b3-a6b8-48f33cd0e39b.jpg,201.66,165.78,132.65
11cbf145-c1a0-4b37-b17a-8c7665ed41ca.jpg,167.16,119.6,104.91
11cc1439-639e-48d7-80a7-7b9787397828.jpg,121.29,88.53,91.43
11cc16b6-d262-4706-ae3d-06968bd9ff0e.jpg,212.39,175.28,161.28
11ccb726-e348-4563-b066-52123c0a2dcb.jpg,214.97,161.52,140.64
11cd1ee7-43a7-4436-b86d-1202867a9ce0.jpg,197.54,138.52,140.75
11cd23e5-985a-421a-8465-83baf64fcd73.jpg,209.96,169.39,159.3
11cd2504-4ed6-4b46-9fd4-8fef1d1fcfd3.jpg,193.49,137.09,116.65
11cd3149-e947-49c8-93df-f1f6cd80d8cf.jpg,204.27,144.43,138.9
11cd5c65-3b0f-4636-a5f2-47b36c3ccd40.jpg,182.38,144.1,126.23
11cd70d8-10d7-4f1f-a7b3-ead537242c25.jpg,220.72,168.99,178.74
11cd79a3-3fd1-4537-b49f-23e6095da9fc.jpg,198.04,149.15,119.1
11cde509-305a-4ea8-8453-dc4b7d026eb1.jpg,216.06,179.36,163.46
11ce4bca-ecf3-431a-8c9f-3e7a2454cb2c.jpg,191.16,140.55,149.81
11ced60b-614b-412d-9f70-f1b386bd5eac.jpg,209.93,158.35,144.57
11cf2c7e-a191-4943-b945-76391a3d26c4.jpg,221.22,175.15,160.17
11cfee1e-2f5a-471a-a2b8-9f510d31a56c.jpg,196.55,166.43,155.27
11cff083-d109-4817-af55-681a8e395cf7.jpg,232.75,180.64,165.54
11cff3c0-0371-4787-a9f5-c5e27d25aba4.jpg,193.52,150.15,144.63
11d11b5c-bde9-4abf-8120-ac22a8c94030.jpg,179.71,135.17,133.9
11d158a4-ac52-4748-a5d6-91fa8ea33357.jpg,181.62,135.18,116.68
11d22f24-6127-4b1a-a4b0-9ae5b061a883.jpg,159.5,106.22,98.14
11d24612-bcff-4ad4-8846-12fd02eb55ce.jpg,223.06,168.84,136.21
11d2920f-1011-4790-b5fb-2c2ba3b03b87.jpg,217.56,142.83,150.93
11d2a220-4de8-493e-bf75-9901ce384f92.jpg,0,0,0
11d3d47d-8863-4e08-84a2-87c677bf8628.jpg,228.2,180,166.37
11d400eb-66a1-4eb8-8151-1326c04b0b87.jpg,201.48,153.65,126.94
11d477d2-0f66-4e99-9161-f0e7bf44e06f.jpg,130.21,97.66,88.61
11d50f56-c566-48bb-b701-2f6350c07c19.jpg,220.32,161.08,147.17
11d59a80-4992-47f2-9c9d-93cc9cfff7f7.jpg,215.5,146.77,145.44
11d5f9e3-7e48-4370-ab0b-61aa7b3157f0.jpg,199.21,151.13,135.32
11d61217-86d3-4957-932a-57a383059b86.jpg,198.59,140.34,116.85
11d64065-6352-4030-9be9-cb4f41f89a85.jpg,180.56,140.98,133.7
11d650e4-8527-4c87-a1b0-0d82747cde29.jpg,181.92,129.72,139.6
11d65ee3-f888-422c-b1e0-ffc7a4dfec98.jpg,120.62,76.2,60.1
11d6bec5-fdfb-4f45-b930-2f4f60ae4e63.jpg,134.19,84.89,60.46
11d72aad-7272-466f-b65f-af11e96352e7.jpg,178.21,152.2,147.76
11d79564-cf9e-4beb-9c63-51e77a75738a.jpg,192.85,157.85,160.24
11d7d9a4-3303-46b4-b868-e58faa1bde65.jpg,204.56,177.95,191.26
11d836e1-e5d0-4d02-9cc4-33b7a60d3227.jpg,211.71,178.23,177.75
11d9288b-4bd8-462b-a63b-ce100dd89fe5.jpg,232.73,189.72,167.67
11da3751-af89-416e-a57c-6061b7af3550.jpg,210.46,151,145.59
11daa59f-7414-4cd3-8611-d9f4ac51f518.jpg,0,0,0
11db9c29-2bfe-4d0f-a09d-6042893d2ad7.jpg,184.42,151.32,166.1
11dd03e2-5479-4e3f-990b-638e177e94c8.jpg,179.29,157.09,154.78
11dd19d8-9c7f-4ec0-b643-5187e0159882.jpg,207.76,140.72,143.64
11dd20f6-d4f7-4348-bb03-f25617be90e9.jpg,219.3,140.9,140.88
11dd8e3d-8268-42b0-a095-21414bdcd666.jpg,187.53,192.04,203.6
11ddcb37-9991-459f-be2f-095261c1dc84.jpg,210.25,173.15,167.79
11de54a5-17ea-4f96-9941-201b0e4b50c7.jpg,230.01,166.14,152.43
11dfd3d3-04bc-42ce-b6a2-43486f70db18.jpg,179.51,130.19,123.85
11e01579-2dbc-43ac-bf72-56357693f6ea.jpg,185.31,145.6,135.67
11e0474a-b5d1-4b64-b6b2-f13f5078d3c8.jpg,218.94,173.91,161.73
11e08d04-33cc-469b-b027-08fe90236b48.jpg,215.73,162.5,150.83
11e14045-04b2-4f14-9c1b-6d876903be45.jpg,196.49,163.03,163.13
11e14270-c55c-43ed-9fed-153e8a221aba.jpg,127.84,97.09,84.52
11e27210-2468-410b-96ee-bdf6acb4f888.jpg,184.42,154.68,141.88
11e2ca80-4054-4749-aae0-6793007d63a1.jpg,205.2,172.11,160.82
11e2fc19-4634-49a2-a6c3-3975f24ba5a5.jpg,180.07,141.16,141.7
11e34479-223c-4289-9caf-3eb2c4aec401.jpg,213.85,157.43,138.35
11e37a4e-038c-4dfb-a9e7-3dc2ab2d30d1.jpg,176.21,118.91,130.03
11e48c62-34a4-4623-950f-0d9ab157c513.jpg,167.79,118.45,101.35
11e4ce28-083d-48a6-b405-1fe435d55143.jpg,205.72,169.79,137.03
11e6a41b-ad9f-4ece-a658-aeca45a68805.jpg,178.32,135.16,118.75
11e6d04a-8af5-4101-9f7f-c638c079e7f5.jpg,172.23,143.37,155.47
11e6ea58-2aaf-4328-a854-60ebfa9190ab.jpg,220.95,178.42,158.07
11e75474-6e5e-4e09-a31d-218b26cf8396.jpg,208.55,133.15,129.77
11e78f79-d068-4d4a-960e-580480933d25.jpg,193.39,159.63,148.86
11e7dd07-2f38-40d9-a617-80a1ab78f8d2.jpg,229.14,188.03,184.48
11e90292-d6b4-4a3b-a7d5-169052f4a755.jpg,190.4,142.41,126.53
11e9aa0a-3897-432a-824e-cc7b275673b1.jpg,0,0,0
11ea0448-c55c-4bf2-9b95-c6e5ae772755.jpg,170.88,138.55,140.32
11ea22a1-85e3-4f9c-9958-8535ab9a4161.jpg,239.4,209.79,183.12
11ea929d-5d42-4c1d-abcf-e904f923963a.jpg,219.58,158.35,128.71
11eaadad-8725-4350-b7cf-94eccb737c1e.jpg,231.68,169.53,159.4
11eb0a5c-c2e5-4d17-af7c-bf3dc187d99f.jpg,227.27,169.99,168.88
11eb0bb5-7fc9-4622-8044-fa00c886bdb8.jpg,174.41,118.53,118.39
11eb35b7-1145-41c6-8af8-97e23b9ba9e9.jpg,169.11,135.7,123.51
11eb3a15-ffc7-4f5b-b60a-e11aeffdec82.jpg,223.42,161.96,135.19
11eb67c2-7ef4-43b0-8fae-b1953e4449bd.jpg,214.22,153.54,140.74
11ec2bf3-77e6-4e22-9a70-13f966ff42d6.jpg,141.03,110.98,107.51
11ec35e7-2b84-41aa-abc1-76231fee3a79.jpg,189.48,143.5,151.52
11edeab3-1c80-4db7-af42-a0c9c9fbf240.jpg,243.11,182.98,162.85
11edf9e2-9729-4fb8-b684-771dfa44679b.jpg,0,0,0
11edfca5-1a39-4f4e-8e6c-5a4fcae8ad39.jpg,131.94,88.24,78.14
11ee9db7-dbc8-4a34-9950-12b5919e421a.jpg,211.34,146.8,142.95
11eea868-5082-4129-b8cf-3e39bef3754e.jpg,195.76,144.52,142.02
11eeda22-9eb9-4a88-b2f8-c8bef1567cd0.jpg,173.29,110.75,122.7
11ef98ab-7f72-4ff9-9d5a-26debd217a17.jpg,159.07,122.16,105.74
11f06404-2575-4e64-924c-c9a34f34d470.jpg,214.77,180.38,167.5
11f14ddf-ebe8-4eca-8656-b653605fd691.jpg,198.58,148.15,137.3
11f19365-c7d0-446e-84b8-c1feb96c7168.jpg,221.77,178.2,156.36
11f1daff-a028-4ed0-b205-54cd569731f4.jpg,195.66,154.35,163.17
11f219a1-1b27-48cb-b62a-e32bbef9d418.jpg,211.72,140.37,146.54
11f30e76-bab9-465b-ba85-a9c5938644af.jpg,220.56,159.52,130.96
11f3303e-8650-4368-8da4-f375f183c23f.jpg,175,137.93,139.98
11f38549-0428-424a-9b6a-70e36d7e3a22.jpg,171.06,170.56,167.23
11f4b3ff-d6d9-41f7-a126-26e9f538c90e.jpg,204.1,166.81,147.94
11f5303e-c205-4e27-a9e5-626b6531f622.jpg,220.54,162.53,149.8
11f55fc5-942e-46f4-9273-2ae1edd4a844.jpg,0,0,0
11f5a69d-57e3-4a7a-8e72-254739f887f2.jpg,168.31,117.07,108.78
11f6a9eb-0ff2-4dc9-82c6-76751f48dd3b.jpg,172.27,146.99,133.61
11f6e66c-4e07-4bfb-8397-7ed9dee8fe66.jpg,185.28,128.03,136
11f71ee4-54b6-45b0-80c2-1469a9ad1177.jpg,207.92,166.78,163.41
11f73f92-3bdf-49ee-830a-c4214646669d.jpg,180.22,145.83,124.93
